person_id,person_name_en,panel,date,kind,source,title_en,title_zh,summary_en,summary_zh,url
sam-altman,Sam Altman,posts,2018-06-25,blog,Sam Altman,Reinforcement Learning Progress,Reinforcement Learning Progress,"His comment on OpenAI Five beating semi-professional Dota teams with PPO, and what it signalled about reinforcement learning.",评论 OpenAI Five 用 PPO 击败半职业 Dota 战队，以及这对强化学习意味着什么。,https://blog.samaltman.com/reinforcement-learning-progress
sam-altman,Sam Altman,posts,2018-05-10,blog,Sam Altman,US Digital Currency,US Digital Currency,An early argument that a US-issued digital currency would be preferable to ceding the space to private cryptocurrencies.,较早提出美国应发行自己的数字货币，而不是将这一领域让给私人加密货币。,https://blog.samaltman.com/us-digital-currency
sam-altman,Sam Altman,posts,2018-04-10,blog,Sam Altman,Productivity,Productivity,"His working method in full: choosing what to work on, then the systems he uses to get it done.",完整介绍他的工作方法：先选对要做的事，再用他的一套系统把事情做完。,https://blog.samaltman.com/productivity
sam-altman,Sam Altman,posts,2017-12-16,blog,Sam Altman,A Clarification,A Clarification,A short follow-up narrowing a claim in his earlier post on how tolerant tech culture should be of offensive ideas.,一篇简短的补充说明，收窄了他此前关于科技界应如何容忍冒犯性观点的表述。,https://blog.samaltman.com/a-clarification
sam-altman,Sam Altman,posts,2017-12-14,blog,Sam Altman,E Pur Si Muove,E Pur Si Muove,His argument that San Francisco's conformity pressure threatens the unorthodox thinking technology depends on.,论述旧金山的从众压力正在威胁技术创新所依赖的非主流思考。,https://blog.samaltman.com/e-pur-si-muove
sam-altman,Sam Altman,posts,2017-12-07,blog,Sam Altman,The Merge,The Merge,An early essay arguing that human-machine merger is already underway incrementally rather than arriving as a single event.,早期文章，认为人机融合正在渐进发生，而不会以某个单一事件的形式到来。,https://blog.samaltman.com/the-merge
sam-altman,Sam Altman,news,2026-08-14,major,CNBC,Executive shake-up deepens ahead of IPO,IPO 前高管更替加剧,COO Brad Lightcap and AGI-deployment CEO Fidji Simo depart; Dali Rajic (ex-Wiz) named CRO after nine months of predecessor. Analysts call the exodus a 'red flag'.,COO Brad Lightcap 与 AGI 部署 CEO Fidji Simo 离职；前 Wiz 总裁 Dali Rajic 出任 CRO。分析师称人才流失是「重大警讯」。,https://www.cnbc.com/2026/08/14/open-ai-ipo-red-flag.html
sam-altman,Sam Altman,news,2026-06-01,major,Yahoo Finance,Altman tells staff OpenAI goes public 'within the next year',Altman 告知员工 OpenAI 将「在一年内」上市,Filing sets up a possible debut between September and November 2026.,递表安排指向 2026 年 9–11 月可能的上市窗口。,https://finance.yahoo.com/markets/stocks/articles/openai-ipo-sam-altman-reportedly-202942041.html
sam-altman,Sam Altman,news,2026-06-01,notable,CNBC,Noam Shazeer leaves Google for OpenAI,Noam Shazeer 从 Google 转投 OpenAI,"The Gemini co-lead and Transformer co-author joins, one of several senior hires in a two-way talent war.",Gemini 联合技术负责人、Transformer 作者之一加入，是双向人才战中的重要一子。,https://www.cnbc.com/2026/08/12/google-deepmind-koray-kavukcuoglu.html
sam-altman,Sam Altman,news,2026-09-23,notable,Firstpost,"Sam Altman, Dario Amodei to address UN today after Trump rejects global AI rules","Sam Altman, Dario Amodei to address UN today after Trump rejects global AI rules","Sam Altman and Dario Amodei are set to address the UN on AI governance, after Trump rejected calls for global AI rules.",在特朗普拒绝全球AI规则倡议后，Sam Altman与Dario Amodei将在联合国就AI治理发表讲话。,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTDZVVmN6LTc2OXRXaVRtcVZnbXNDRkFKRmpvSlB2T2FGcFFTelBFaF9rUEY4NVJ2OWZZNG5RMExZVzg1NEVERmlKSGpLOHhPTl80Uy1RZURBeTY5M2tvMTFicVJSb0E0ODExMUFMTTZyYmZEUzQ5X282R21vNjc0TndVX2U1dm5yNEVmUlJoRFNMSkxxcEZsdC1DZnhVbDc2S2tFSjV4UzB1VkxhTGhwb1pjUS11YzgxRTNGT0xmVzhPZ9IBxwFBVV95cUxNRVBhdEFvd21tQV8waHNzaFRZU1RLa3hWT1hydVRPMUFnRFROUXQyV181eGtTOWpObUxZQzlyVmNSUDA0cUMwNS1UZkZwRFpQd0xYd2o5VWRwSDA2MzdiMGtKOXVGX2kwdlFPU2dvWjBrV1J1TG82UWdVNGlLeEJNUXR3V2hlZ1NNMkN4S0VPMnpreEotWmc3Mkt5MF9pUTFJYS1KbVVKTV9rR0hUc1duQ1JGU01hdHFxbUFhSDc2YXFma3Q4Zm9z?oc=5
sam-altman,Sam Altman,news,2026-09-23,major,The Motley Fool,"Sam Altman's OpenAI Is in Talks for a New Funding Round Valuing It at $1.2 Trillion Instead of an IPO. Here's Why He Called Going Public Now ""Ill-Advised.""","Sam Altman's OpenAI Is in Talks for a New Funding Round Valuing It at $1.2 Trillion Instead of an IPO. Here's Why He Called Going Public Now ""Ill-Advised.""","OpenAI is reportedly in talks for a new funding round valuing it at $1.2 trillion instead of pursuing an IPO, with Altman calling an immediate public listing 'ill-advised.'","据报道，OpenAI正在洽谈新一轮融资、估值达1.2万亿美元，而非推进IPO，奥特曼称现在立即上市是""不明智的""。",https://news.google.com/rss/articles/CBMimAFBVV95cUxQblVLcUZXYVc3ZGhQU1dqNFV3TVZ6Q0h5VUNrWC0tR1Z6MElsY2M2OTBsRmpvWEc1Und0cFkyenhHQWNxRzJJakxscDdnZVRkY1FubEJqd184UEFhQ1pIcWxaVU9xU2tTbWd1RHhXb1pLajc0ZjZWNTNCSlJXUl9lYWRsNTU0S3ZacTM5MjNuazNrMUplUnQwbw?oc=5
sam-altman,Sam Altman,news,2026-09-23,notable,Mariblock,Sam Altman's World launches a finance app as it seeks new ways to grow World ID,Sam Altman's World launches a finance app as it seeks new ways to grow World ID,Altman's World launched a finance app as it looks for new ways to grow adoption of World ID.,Altman旗下的World推出了一款金融应用，以寻求扩大World ID采用率的新方式。,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdGl2U0dzQWRJVndQZHRpT0JOR3NWVDYtNkJPWW4yS0RIQ1JuSzdwb1pYUUtOd0dobzM4VEQ0Z25hNDN0TnFkbXE1c3F5c3NXd3hUZ09BUHR2N2pncXo1ODR6eGc1ZE1OOENjaVNqYTNIV3RvaFIwaUtRanFybFFaUGc0c0hFN1pwaVppZVp1M3M4YUIzcDJmdDhtell5cGhxTlZNakR0dGE?oc=5
sam-altman,Sam Altman,news,2026-09-23,notable,ThePrint,"OpenAI’s Sam Altman, Anthropic’s Amodei to brief UNSC as France flags AI threat to kids, global security","OpenAI’s Sam Altman, Anthropic’s Amodei to brief UNSC as France flags AI threat to kids, global security","Altman and Anthropic's Amodei will brief the UN Security Council on AI, as France raises concerns about AI risks to children and global security.",Altman将与Anthropic的阿莫迪一同向联合国安理会就AI问题做简报，法国方面提出了AI对儿童及全球安全的风险。,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcHJDZHh4anFSeHpNVzYyS0QtUkwwZ2ZsT1FwN2pQT3pIb1Q3YlU0d0FxZzJ6SkZzMVkzSXpHVlNDVUUxajJWOWV3dG0zamZPeG82ZGpYWWZPMjA1dTloaEJoYU5jRWp4TXppaHlFbjVTLVU3RXdCSmFSQ3JDMkdjVkpSWjI2Y3YwdTYzNkpmeTlVWWIyNWtXWlZSdUFWMm41RzNhVk43SGFRUXoxeW8tYWtaUmxCOUtCckJwR1kxVjk5ejIxbkN5RkF2TGhvUUNO0gHWAUFVX3lxTE1zOVpaSThEWk1ISGRPSEFxMDlZSS15bml4LVlMMGdKNVFEN3RlNVRtbDJ2X1QwM3FjaXFnYzZnS3gtdmpNNWlCcjVkbUdCTlJSV2lxMGdIOTI1VVd0cXYzRHo5WG15dlBocFFwZnl2cWk4S1FEVldiZmxLVElPQTZaTEVVRllaWWFHeWRhVkVzaU1GaFFrRHl1SUNVbnMzdnR1YVIyQ1U4SS1tT0tkLXBfS05DT3VsX1d5XzhwbHF5aE5nSlVxRUpEd3llQWFSN2NWb0xaY2c?oc=5
sam-altman,Sam Altman,news,2026-09-23,notable,Bloomberg.com,OpenAI’s Sam Altman to Promote AI Standards During UN Speech,OpenAI’s Sam Altman to Promote AI Standards During UN Speech,Altman is set to promote AI standards in a speech at the United Nations.,奥特曼将在联合国演讲中倡导AI标准。,https://news.google.com/rss/articles/CBMisAFBVV95cUxPWTNndWUwaVBacGdPMHZGQlVYYWkyLWtKUFJmZHVMUEpnQzFfNGxzSEdBXzBQYmxYbnp5emNOdlRTVGIxSi15YlFBRjJKUElvT2wtUEVxZlpZSEdGYnBvSXBrMWVPSFd3akFSNjFPMlRPdjZ1YlBDSG1SQnZORWt6V1Z3REwzS3hUbUVueVNuNFJ1TGM5aHo5Mm5uMTJrU2tGQUlVYno0SktWSWRXUFdKQg?oc=5
sam-altman,Sam Altman,news,2026-09-23,notable,CNN,AI leaders Sam Altman and Dario Amodei address United Nations Security Council,AI leaders Sam Altman and Dario Amodei address United Nations Security Council,Altman addressed the UN Security Council alongside Dario Amodei on AI risk and governance.,奥特曼与达里奥·阿莫代伊一同在联合国安理会就AI风险与治理发表讲话。,https://news.google.com/rss/articles/CBMiowFBVV95cUxNSmpYRm1lbm5kajNobExESTJnUUM0MnBLNUtnR25iSTFJRmt3b3R1QjByU3dwN0JxaGkyaXktLUVYVWxmbElnTUhHQUh6ZGVlRTJkSXJsUHFpVFRieDFEa0F0T1VxYzc0WTRvZkVFTEtnWlF6SzYtc2xFYzBrNV9ZWHJDYWFfazRMczNzZE4xLVR1bXIxRjF4eEQ1VDdlM0lBbkpr?oc=5
sam-altman,Sam Altman,news,2026-09-23,major,The Next Web,"“AI can either be more like a new renaissance of creativity"": Sam Altman tells UN Security Council OpenAI will slow down","“AI can either be more like a new renaissance of creativity"": Sam Altman tells UN Security Council OpenAI will slow down","At the UN, Altman said AI could fuel a new renaissance of creativity and stated that OpenAI will deliberately slow its pace.",奥特曼在联合国表示AI可能带来新的创造力复兴，并称OpenAI将主动放慢发展步伐。,https://news.google.com/rss/articles/CBMihwFBVV95cUxOX1VWd3F4MHEtaUI0VnpnT3lQRVA4VlVHTW1adUhQa2JBRXM3dTR1WWhUWFJaUmVtelNVWjVmTFFhZnREZmhvYllTbVM3dG53V2QwR3NLRkxhd0NaVTV6SGZzTXp6ZWtjd3I0bTQwSzB0aGVFRDVSZmNQV0VXY1I5LVNYazdDS1U?oc=5
sam-altman,Sam Altman,news,2026-09-23,notable,The Economic Times,"'AI needs extreme care, need to slow down': OpenAI CEO Sam Altman delivers stark warning at UNSC","'AI needs extreme care, need to slow down': OpenAI CEO Sam Altman delivers stark warning at UNSC","At the UN Security Council, Altman warned that AI needs 'extreme care' and that development should slow down, a notably cautious public stance from OpenAI's CEO.","在联合国安理会上，阿尔特曼警告称人工智能需要""格外谨慎""，发展应当放缓，这是OpenAI CEO罕见的谨慎公开表态。",https://news.google.com/rss/articles/CBMihAJBVV95cUxOZ0U5aEtOZHV4X29telRTUnE2R0JoU1JQdDJtNFVHeWFEcDgzV3NMT21EWDREd0VGdlV1UG5EVWQ1NnNZbEc0MDJseExBMUZNX2FZeHNTVl9ZOFoyNmNKQ3NlcV91bEhaZElLSHBRWGJfcTBRRUdLbjdtOFRVNW9TYnkydVI2Y3lOTzdESTFKd3R0ZzdxSTRxSmVUcjB5cnlPVUNHUmZqZEl1cmNPbDFUcll1T1JxWDFaazlNS2tya0FQTmRxSnNpbVVuSTBOT1lHRmRPRTZLellWLTVzQ1RKSW90RDV1OUIxMmtWUUZwQ3dwUVFjRkluUHNzNlhIY1dra2xTMNIBigJBVV95cUxOOXZCYXBjRmd5VHBmdEUyZDRUU0k1TmpLNXJSNEg5RE1EeklJWGFGSEJ2c01nTy1ZZzNyRl94RERPbHFORUxkSnBhc1hqN2ktWnNEZGRfem9LeWVVSzVFUmN3SXA4MDdpdWVlNlgxa3l5bGE4MnpFSUs0OWhiSnNRejlxX3NrMGw1Q3ZEUVFPclc3UVlKMGpDbkdrcjhCVkw2SEFNdG1kdlkxNkpZS05HS1lMMHZRTFJGaU1UZmNYSnBiQ1ZHRDJ0cHZXTFgyRllNSWhuSnoyeUNvWlJFUEdrSkQ4ODNVazkzaDAxNmFDcmt0MWlCaUR5U1V4VUpIdUlldnkzMzBhQ29Pdw?oc=5
